STATE,YEAR,RAPE,K&A,DD,AoW,AoM,DV,WT,STATE_POPULATION,TOTAL_CRIME,CRIME_RATE
JHARKHAND,2009-01-07,60,43,25,23,7,59,0,32133562,217,0.675306398
JHARKHAND,2010-01-07,64,58,23,20,1,54,1,32702326,222,0.678850795
JHARKHAND,2011-01-07,65,55,24,0,1,55,1,33281158,201,0.603945331
JHARKHAND,2012-01-07,68,66,25,24,1,105,1,33684868,289,0.857952004
JHARKHAND,2013-01-07,100,77,26,44,2,174,1,34156457,423,1.238418844
JHARKHAND,2014-01-07,88,74,128,37,10,122,1,34634647,458,1.32237525
JHARKHAND,2015-01-07,88,78,22,70,44,138,0,35119532,440,1.252864076
JHARKHAND,2016-01-07,92,58,23,56,31,84,0,35611205,344,0.965988093
JHARKHAND,2017-01-07,76,86,21,62,9,83,0,36109762,337,0.933265636
JHARKHAND,2018-01-07,91,85,21,115,3,86,1,36615299,401,1.095170628
JHARKHAND,2019-01-07,118,84,25,137,1,119,0,37127913,484,1.303601417
JHARKHAND,2001-01-08,47,23,18,25,0,40,0,27966672,154,0.550655437
JHARKHAND,2002-01-08,66,15,23,34,0,49,3,28461682,191,0.671077697
JHARKHAND,2003-01-08,59,22,22,35,0,47,0,28965454,185,0.638691871
JHARKHAND,2004-01-08,66,15,23,34,0,49,3,29478142,191,0.647937716
JHARKHAND,2005-01-08,63,24,21,24,3,49,0,29999906,185,0.616668599
JHARKHAND,2006-01-08,67,34,23,34,4,56,0,30530904,218,0.71403061
JHARKHAND,2007-01-08,71,44,25,28,1,67,0,31071301,238,0.765980156
JHARKHAND,2008-01-08,66,42,22,23,2,71,3,31621263,228,0.721033818
JHARKHAND,2009-01-08,60,43,25,23,7,59,0,32180959,217,0.674311788
JHARKHAND,2010-01-08,64,58,23,20,1,54,1,32750562,222,0.677850963
JHARKHAND,2011-01-08,65,55,24,0,1,55,1,33330247,201,0.603055837
JHARKHAND,2012-01-08,68,66,25,24,1,105,1,33724178,289,0.856951947
JHARKHAND,2013-01-08,100,77,26,44,2,174,1,34196317,423,1.236975315
JHARKHAND,2014-01-08,88,74,128,37,10,122,1,34675066,458,1.320833823
JHARKHAND,2015-01-08,88,78,22,70,44,138,0,35160516,440,1.251403705
JHARKHAND,2016-01-08,92,58,23,56,31,84,0,35652764,344,0.964862079
JHARKHAND,2017-01-08,76,86,21,62,9,83,0,36151902,337,0.932177787
JHARKHAND,2018-01-08,91,85,21,115,3,86,1,36658029,401,1.093894055
JHARKHAND,2019-01-08,118,84,25,137,1,119,0,37171241,484,1.302081897
JHARKHAND,2001-01-09,47,23,18,25,0,40,0,28007923,154,0.549844414
JHARKHAND,2002-01-09,66,15,23,34,0,49,3,28503663,191,0.670089314
JHARKHAND,2003-01-09,59,22,22,35,0,47,0,29008178,185,0.637751189
JHARKHAND,2004-01-09,66,15,23,34,0,49,3,29521622,191,0.646983421
JHARKHAND,2005-01-09,63,24,21,24,3,49,0,30044155,185,0.61576037
JHARKHAND,2006-01-09,67,34,23,34,4,56,0,30575937,218,0.712978968
JHARKHAND,2007-01-09,71,44,25,28,1,67,0,31117131,238,0.764852004
JHARKHAND,2008-01-09,66,42,22,23,2,71,3,31667904,228,0.719971868
JHARKHAND,2009-01-09,60,43,25,23,7,59,0,32228426,217,0.673318641
JHARKHAND,2010-01-09,64,58,23,20,1,54,1,32798869,222,0.676852607
JHARKHAND,2011-01-09,65,55,24,0,1,55,1,33379409,201,0.602167642
JHARKHAND,2012-01-09,68,66,25,24,1,105,1,33763534,289,0.855953053
JHARKHAND,2013-01-09,100,77,26,44,2,174,1,34236224,423,1.235533451
JHARKHAND,2014-01-09,88,74,128,37,10,122,1,34715532,458,1.319294199
JHARKHAND,2015-01-09,88,78,22,70,44,138,0,35201548,440,1.249945031
JHARKHAND,2016-01-09,92,58,23,56,31,84,0,35694370,344,0.963737419
JHARKHAND,2017-01-09,76,86,21,62,9,83,0,36194091,337,0.93109121
JHARKHAND,2018-01-09,91,85,21,115,3,86,1,36700809,401,1.092618967
JHARKHAND,2019-01-09,118,84,25,137,1,119,0,37214620,484,1.300564133
JHARKHAND,2001-01-10,47,23,18,25,0,40,0,28049234,154,0.549034601
JHARKHAND,2002-01-10,66,15,23,34,0,49,3,28545706,191,0.669102386
JHARKHAND,2003-01-10,59,22,22,35,0,47,0,29050965,185,0.636811892
JHARKHAND,2004-01-10,66,15,23,34,0,49,3,29565167,191,0.646030513
JHARKHAND,2005-01-10,63,24,21,24,3,49,0,30088471,185,0.614853443
JHARKHAND,2006-01-10,67,34,23,34,4,56,0,30621037,218,0.711928861
JHARKHAND,2007-01-10,71,44,25,28,1,67,0,31163029,238,0.763725503
JHARKHAND,2008-01-10,66,42,22,23,2,71,3,31714614,228,0.718911477
JHARKHAND,2009-01-10,60,43,25,23,7,59,0,32275962,217,0.672326978
JHARKHAND,2010-01-10,64,58,23,20,1,54,1,32847248,222,0.675855706
JHARKHAND,2011-01-10,65,55,24,0,1,55,1,33428644,201,0.601280746
JHARKHAND,2012-01-10,68,66,25,24,1,105,1,33802936,289,0.854955321
JHARKHAND,2013-01-10,100,77,26,44,2,174,1,34276178,423,1.234093253
JHARKHAND,2014-01-10,88,74,128,37,10,122,1,34756045,458,1.317756379
JHARKHAND,2015-01-10,88,78,22,70,44,138,0,35242629,440,1.248488017
JHARKHAND,2016-01-10,92,58,23,56,31,84,0,35736026,344,0.96261403
JHARKHAND,2017-01-10,76,86,21,62,9,83,0,36236330,337,0.930005881
JHARKHAND,2018-01-10,91,85,21,115,3,86,1,36743639,401,1.091345362
JHARKHAND,2019-01-10,118,84,25,137,1,119,0,37258050,484,1.299048125
JHARKHAND,2001-01-11,47,23,18,25,0,40,0,28090607,154,0.54822596
JHARKHAND,2002-01-11,66,15,23,34,0,49,3,28587810,191,0.668116935
JHARKHAND,2003-01-11,59,22,22,35,0,47,0,29093815,185,0.635873982
JHARKHAND,2004-01-11,66,15,23,34,0,49,3,29608775,191,0.645079035
JHARKHAND,2005-01-11,63,24,21,24,3,49,0,30132851,185,0.61394788
JHARKHAND,2006-01-11,67,34,23,34,4,56,0,30666203,218,0.710880313
JHARKHAND,2007-01-11,71,44,25,28,1,67,0,31208994,238,0.762600679
JHARKHAND,2008-01-11,66,42,22,23,2,71,3,31761393,228,0.717852646
JHARKHAND,2009-01-11,60,43,25,23,7,59,0,32323570,217,0.671336737
JHARKHAND,2010-01-11,64,58,23,20,1,54,1,32895697,222,0.674860302
JHARKHAND,2011-01-11,65,55,24,0,1,55,1,33477951,201,0.600395168
JHARKHAND,2012-01-11,68,66,25,24,1,105,1,33842384,289,0.853958752
JHARKHAND,2013-01-11,100,77,26,44,2,174,1,34316178,423,1.232654755
JHARKHAND,2014-01-11,88,74,128,37,10,122,1,34796605,458,1.316220361
JHARKHAND,2015-01-11,88,78,22,70,44,138,0,35283757,440,1.247032735
JHARKHAND,2016-01-11,92,58,23,56,31,84,0,35777730,344,0.961491967
JHARKHAND,2017-01-11,76,86,21,62,9,83,0,36278618,337,0.928921824
JHARKHAND,2018-01-11,91,85,21,115,3,86,1,36786519,401,1.090073241
JHARKHAND,2019-01-11,118,84,25,137,1,119,0,37301530,484,1.297533908
JHARKHAND,2001-01-12,47,23,18,25,0,40,0,28132041,154,0.547418511
JHARKHAND,2002-01-12,66,15,23,34,0,49,3,28629978,191,0.667132891
JHARKHAND,2003-01-12,59,22,22,35,0,47,0,29136728,185,0.634937458
JHARKHAND,2004-01-12,66,15,23,34,0,49,3,29652448,191,0.644128943
JHARKHAND,2005-01-12,63,24,21,24,3,49,0,30177297,185,0.61304364
JHARKHAND,2006-01-12,67,34,23,34,4,56,0,30711435,218,0.709833324
JHARKHAND,2007-01-12,71,44,25,28,1,67,0,31255027,238,0.761477506
JHARKHAND,2008-01-12,66,42,22,23,2,71,3,31808241,228,0.716795374
JHARKHAND,2009-01-12,60,43,25,23,7,59,0,32371247,217,0.670347979
JHARKHAND,2010-01-12,64,58,23,20,1,54,1,32944219,222,0.673866331
JHARKHAND,2011-01-12,65,55,24,0,1,55,1,33527331,201,0.599510889
JHARKHAND,2012-01-12,68,66,25,24,1,105,1,33881879,289,0.85296332
JHARKHAND,2013-01-12,100,77,26,44,2,174,1,34356225,423,1.231217923
JHARKHAND,2014-01-12,88,74,128,37,10,122,1,34837213,458,1.314686109
JHARKHAND,2015-01-12,88,78,22,70,44,138,0,35324933,440,1.245579149
JHARKHAND,2016-01-12,92,58,23,56,31,84,0,35819482,344,0.96037123
JHARKHAND,2017-01-12,76,86,21,62,9,83,0,36320955,337,0.927839039
JHARKHAND,2018-01-12,91,85,21,115,3,86,1,36829449,401,1.088802605
JHARKHAND,2019-01-12,118,84,25,137,1,119,0,37345061,484,1.296021447
MADHYA PRADESH,2001-01-01,238,56,51,589,63,214,0,60939546,1209,1.983933389
MADHYA PRADESH,2002-01-01,241,53,56,593,65,260,0,62018176,1268,2.044561904
MADHYA PRADESH,2003-01-01,228,51,54,571,59,245,0,63115898,1207,1.912354951
MADHYA PRADESH,2004-01-01,240,49,63,558,67,286,0,64233049,1262,1.964720685
MADHYA PRADESH,2005-01-01,243,50,62,536,66,249,0,65369974,1206,1.844883708
MADHYA PRADESH,2006-01-01,242,51,64,520,64,249,0,66527023,1190,1.788746807
MADHYA PRADESH,2007-01-01,251,58,62,564,65,274,0,67704551,1275,1.883182122
MADHYA PRADESH,2008-01-01,245,61,67,537,63,265,0,68902921,1239,1.798182112
MADHYA PRADESH,2009-01-01,250,70,72,526,61,332,0,70122503,1310,1.868159213
MADHYA PRADESH,2010-01-01,261,86,74,554,76,313,0,71363672,1365,1.912737898
MADHYA PRADESH,2011-01-01,284,91,68,0,64,311,2,72626809,819,1.127682754
MADHYA PRADESH,2012-01-01,285,94,62,555,64,332,1,73643584,1394,1.892900813
MADHYA PRADESH,2013-01-01,361,239,65,688,61,416,2,74674594,1832,2.453310961
MADHYA PRADESH,2014-01-01,423,474,9,801,264,538,1,75720038,2510,3.314842499
MADHYA PRADESH,2015-01-01,366,379,55,671,213,440,2,76780119,2126,2.768945956
MADHYA PRADESH,2016-01-01,407,409,52,726,261,522,2,77855041,2379,3.055678822
MADHYA PRADESH,2017-01-01,464,433,53,771,23,508,2,78945011,2254,2.855151923
MADHYA PRADESH,2018-01-01,453,510,46,732,22,347,3,80050241,2114,2.640841519
MADHYA PRADESH,2019-01-01,207,508,46,465,14,457,2,81170945,1699,2.09311349
MADHYA PRADESH,2001-01-02,238,56,51,589,63,214,0,61029432,1209,1.981011391
MADHYA PRADESH,2002-01-02,241,53,56,593,65,260,0,62109653,1268,2.04155061
MADHYA PRADESH,2003-01-02,228,51,54,571,59,245,0,63208994,1207,1.90953838
MADHYA PRADESH,2004-01-02,240,49,63,558,67,286,0,64327793,1262,1.961826982
MADHYA PRADESH,2005-01-02,243,50,62,536,66,249,0,65466395,1206,1.842166504
MADHYA PRADESH,2006-01-02,242,51,64,520,64,249,0,66625150,1190,1.786112301
MADHYA PRADESH,2007-01-02,251,58,62,564,65,274,0,67804415,1275,1.880408525
MADHYA PRADESH,2008-01-02,245,61,67,537,63,265,0,69004553,1239,1.795533695
MADHYA PRADESH,2009-01-02,250,70,72,526,61,332,0,70225934,1310,1.865407728
MADHYA PRADESH,2010-01-02,261,86,74,554,76,313,0,71468933,1365,1.909920776
MADHYA PRADESH,2011-01-02,284,91,68,0,64,311,2,72733934,819,1.126021865
MADHYA PRADESH,2012-01-02,285,94,62,555,64,332,1,73729526,1394,1.890694374
MADHYA PRADESH,2013-01-02,361,239,65,688,61,416,2,74761739,1832,2.450451293
MADHYA PRADESH,2014-01-02,423,474,9,801,264,538,1,75808403,2510,3.3109786
MADHYA PRADESH,2015-01-02,366,379,55,671,213,440,2,76869721,2126,2.765718377
MADHYA PRADESH,2016-01-02,407,409,52,726,261,522,2,77945898,2379,3.052116995
MADHYA PRADESH,2017-01-02,464,433,53,771,23,508,2,79037140,2254,2.851823839
MADHYA PRADESH,2018-01-02,453,510,46,732,22,347,3,80143660,2114,2.637763237
MADHYA PRADESH,2019-01-02,207,508,46,465,14,457,2,81265671,1699,2.090673687
MADHYA PRADESH,2001-01-03,238,56,51,589,63,214,0,61119450,1209,1.978093716
MADHYA PRADESH,2002-01-03,241,53,56,593,65,260,0,62201265,1268,2.03854375
MADHYA PRADESH,2003-01-03,228,51,54,571,59,245,0,63302227,1207,1.906725967
MADHYA PRADESH,2004-01-03,240,49,63,558,67,286,0,64422676,1262,1.958937564
MADHYA PRADESH,2005-01-03,243,50,62,536,66,249,0,65562958,1206,1.839453308
MADHYA PRADESH,2006-01-03,242,51,64,520,64,249,0,66723422,1190,1.783481669
MADHYA PRADESH,2007-01-03,251,58,62,564,65,274,0,67904427,1275,1.877638994
MADHYA PRADESH,2008-01-03,245,61,67,537,63,265,0,69106335,1239,1.792889176
MADHYA PRADESH,2009-01-03,250,70,72,526,61,332,0,70329517,1310,1.862660311
MADHYA PRADESH,2010-01-03,261,86,74,554,76,313,0,71574350,1365,1.907107784
MADHYA PRADESH,2011-01-03,284,91,68,0,64,311,2,72841216,819,1.124363437
MADHYA PRADESH,2012-01-03,285,94,62,555,64,332,1,73815568,1394,1.888490515
MADHYA PRADESH,2013-01-03,361,239,65,688,61,416,2,74848986,1832,2.447594948
MADHYA PRADESH,2014-01-03,423,474,9,801,264,538,1,75896872,2510,3.307119166
MADHYA PRADESH,2015-01-03,366,379,55,671,213,440,2,76959428,2126,2.762494545
MADHYA PRADESH,2016-01-03,407,409,52,726,261,522,2,78036861,2379,3.048559321
MADHYA PRADESH,2017-01-03,464,433,53,771,23,508,2,79129376,2254,2.848499652
MADHYA PRADESH,2018-01-03,453,510,46,732,22,347,3,80237187,2114,2.634688577
MADHYA PRADESH,2019-01-03,207,508,46,465,14,457,2,81360509,1699,2.08823669
MADHYA PRADESH,2001-01-04,238,56,51,589,63,214,0,61209601,1209,1.975180332
MADHYA PRADESH,2002-01-04,241,53,56,593,65,260,0,62293011,1268,2.035541355
MADHYA PRADESH,2003-01-04,228,51,54,571,59,245,0,63395598,1207,1.903917682
MADHYA PRADESH,2004-01-04,240,49,63,558,67,286,0,64517700,1262,1.95605237
MADHYA PRADESH,2005-01-04,243,50,62,536,66,249,0,65659663,1206,1.836744121
MADHYA PRADESH,2006-01-04,242,51,64,520,64,249,0,66821840,1190,1.780854882
MADHYA PRADESH,2007-01-04,251,58,62,564,65,274,0,68004586,1275,1.874873556
MADHYA PRADESH,2008-01-04,245,61,67,537,63,265,0,69208266,1239,1.790248581
MADHYA PRADESH,2009-01-04,250,70,72,526,61,332,0,70433253,1310,1.859916934
MADHYA PRADESH,2010-01-04,261,86,74,554,76,313,0,71679922,1365,1.904298947
MADHYA PRADESH,2011-01-04,284,91,68,0,64,311,2,72948657,819,1.122707441
MADHYA PRADESH,2012-01-04,285,94,62,555,64,332,1,73901711,1394,1.886289209
MADHYA PRADESH,2013-01-04,361,239,65,688,61,416,2,74936335,1832,2.444741927
MADHYA PRADESH,2014-01-04,423,474,9,801,264,538,1,75985443,2510,3.303264284
MADHYA PRADESH,2015-01-04,366,379,55,671,213,440,2,77049240,2126,2.759274459
MADHYA PRADESH,2016-01-04,407,409,52,726,261,522,2,78127930,2379,3.0450058
MADHYA PRADESH,2017-01-04,464,433,53,771,23,508,2,79221720,2254,2.845179327
MADHYA PRADESH,2018-01-04,453,510,46,732,22,347,3,80330824,2114,2.631617472
MADHYA PRADESH,2019-01-04,207,508,46,465,14,457,2,81455456,1699,2.085802577
MADHYA PRADESH,2001-01-05,238,56,51,589,63,214,0,61299886,1209,1.972271205
MADHYA PRADESH,2002-01-05,241,53,56,593,65,260,0,62384894,1268,2.032543327
MADHYA PRADESH,2003-01-05,228,51,54,571,59,245,0,63489107,1207,1.901113525
MADHYA PRADESH,2004-01-05,240,49,63,558,67,286,0,64612863,1262,1.953171461
MADHYA PRADESH,2005-01-05,243,50,62,536,66,249,0,65756511,1206,1.834038914
MADHYA PRADESH,2006-01-05,242,51,64,520,64,249,0,66920402,1190,1.778231996
MADHYA PRADESH,2007-01-05,251,58,62,564,65,274,0,68104893,1275,1.872112184
MADHYA PRADESH,2008-01-05,245,61,67,537,63,265,0,69310349,1239,1.787611833
MADHYA PRADESH,2009-01-05,250,70,72,526,61,332,0,70537142,1310,1.857177599
MADHYA PRADESH,2010-01-05,261,86,74,554,76,313,0,71785650,1365,1.90149424
MADHYA PRADESH,2011-01-05,284,91,68,0,64,311,2,73056256,819,1.12105389
MADHYA PRADESH,2012-01-05,285,94,62,555,64,332,1,73987954,1394,1.884090483
MADHYA PRADESH,2013-01-05,361,239,65,688,61,416,2,75023786,1832,2.441892229
MADHYA PRADESH,2014-01-05,423,474,9,801,264,538,1,76074118,2510,3.299413869
MADHYA PRADESH,2015-01-05,366,379,55,671,213,440,2,77139156,2126,2.756058155
MADHYA PRADESH,2016-01-05,407,409,52,726,261,522,2,78219105,2379,3.041456432
MADHYA PRADESH,2017-01-05,464,433,53,771,23,508,2,79314172,2254,2.841862864
MADHYA PRADESH,2018-01-05,453,510,46,732,22,347,3,80424570,2114,2.628549957
MADHYA PRADESH,2019-01-05,207,508,46,465,14,457,2,81550515,1699,2.08337127
MADHYA PRADESH,2001-01-06,238,56,51,589,63,214,0,61390303,1209,1.9693664
MADHYA PRADESH,2002-01-06,241,53,56,593,65,260,0,62476911,1268,2.029549764
MADHYA PRADESH,2003-01-06,228,51,54,571,59,245,0,63582753,1207,1.898313525
MADHYA PRADESH,2004-01-06,240,49,63,558,67,286,0,64708167,1262,1.950294775
MADHYA PRADESH,2005-01-06,243,50,62,536,66,249,0,65853502,1206,1.831337686
MADHYA PRADESH,2006-01-06,242,51,64,520,64,249,0,67019109,1190,1.775612982
MADHYA PRADESH,2007-01-06,251,58,62,564,65,274,0,68205347,1275,1.869354906
MADHYA PRADESH,2008-01-06,245,61,67,537,63,265,0,69412581,1239,1.784979008
MADHYA PRADESH,2009-01-06,250,70,72,526,61,332,0,70641184,1310,1.854442304
MADHYA PRADESH,2010-01-06,261,86,74,554,76,313,0,71891534,1365,1.898693663
MADHYA PRADESH,2011-01-06,284,91,68,0,64,311,2,73164014,819,1.119402771
MADHYA PRADESH,2012-01-06,285,94,62,555,64,332,1,74074298,1394,1.881894311
MADHYA PRADESH,2013-01-06,361,239,65,688,61,416,2,75111338,1832,2.439045887
MADHYA PRADESH,2014-01-06,423,474,9,801,264,538,1,76162897,2510,3.295567919
MADHYA PRADESH,2015-01-06,366,379,55,671,213,440,2,77229178,2126,2.752845563
MADHYA PRADESH,2016-01-06,407,409,52,726,261,522,2,78310387,2379,3.037911178
MADHYA PRADESH,2017-01-06,464,433,53,771,23,508,2,79406732,2254,2.838550263
MADHYA PRADESH,2018-01-06,453,510,46,732,22,347,3,80518426,2114,2.625485997
MADHYA PRADESH,2019-01-06,207,508,46,465,14,457,2,81645684,1699,2.080942821
MADHYA PRADESH,2001-01-07,238,56,51,589,63,214,0,61480854,1209,1.966465853
MADHYA PRADESH,2002-01-07,241,53,56,593,65,260,0,62569065,1268,2.02656057
MADHYA PRADESH,2003-01-07,228,51,54,571,59,245,0,63676538,1207,1.895517624
MADHYA PRADESH,2004-01-07,240,49,63,558,67,286,0,64803612,1262,1.947422313
MADHYA PRADESH,2005-01-07,243,50,62,536,66,249,0,65950636,1206,1.828640439
MADHYA PRADESH,2006-01-07,242,51,64,520,64,249,0,67117962,1190,1.772997815
MADHYA PRADESH,2007-01-07,251,58,62,564,65,274,0,68305950,1275,1.866601665
MADHYA PRADESH,2008-01-07,245,61,67,537,63,265,0,69514965,1239,1.782350031
MADHYA PRADESH,2009-01-07,250,70,72,526,61,332,0,70745380,1310,1.851711023
MADHYA PRADESH,2010-01-07,261,86,74,554,76,313,0,71997574,1365,1.895897215
MADHYA PRADESH,2011-01-07,284,91,68,0,64,311,2,73271931,819,1.117754082
MADHYA PRADESH,2012-01-07,285,94,62,555,64,332,1,74160743,1394,1.879700693
MADHYA PRADESH,2013-01-07,361,239,65,688,61,416,2,75198993,1832,2.436202836
MADHYA PRADESH,2014-01-07,423,474,9,801,264,538,1,76251779,2510,3.291726479
MADHYA PRADESH,2015-01-07,366,379,55,671,213,440,2,77319304,2126,2.749636753
MADHYA PRADESH,2016-01-07,407,409,52,726,261,522,2,78401775,2379,3.034370076
MADHYA PRADESH,2017-01-07,464,433,53,771,23,508,2,79499399,2254,2.835241559
MADHYA PRADESH,2018-01-07,453,510,46,732,22,347,3,80612391,2114,2.622425627
MADHYA PRADESH,2019-01-07,207,508,46,465,14,457,2,81740965,1699,2.078517179
